T, PyD, PyDD, PyDT
, , 8.194478, 8.255281
, , 8.195992, 8.256835
, , 8.194448, 8.257295
, , 8.197636, 8.258869
, , 8.196756, 8.259274
, , 8.198525, 8.259034
, , 8.201534, 8.25696
, , 8.202088, 8.256835
, , 8.200464, 8.25784
, , 8.200629, 8.257495
, , 8.201928, 8.256735
, , 8.199595, 8.2577
, , 8.202553, 8.256695
, , 8.20003, 8.256745
, , 8.201399, 8.258244
, , 8.202353, 8.258199
, , 8.199375, 8.258099
, , 8.200084, 8.259089
, , 8.200589, 8.25694
, , 8.201049, 8.258844
, , 8.201813, 8.257075
, , 8.201743, 8.254966
, , 8.19927, 8.255601
, , 8.201014, 8.258094
, , 8.202893, 8.25793
, , 8.202413, 8.258394
, , 8.202068, 8.257425
, , 8.197886, 8.25649
, , 8.201903, 8.257735
, , 8.200299, 8.257465
, , 8.200449, 8.2564
, , 8.200814, 8.25734
, , 8.19885, 8.25746
, , 8.200349, 8.2572
, , 8.200854, 8.259738
, , 8.199485, 8.257515
, , 8.202593, 8.256226
, , 8.200814, 8.258924
, , 8.19856, 8.258609
, , 8.200314, 8.258324
, , 8.19946, 8.25747
, , 8.201009, 8.258154
, , 8.201624, 8.257765
, , 8.202998, 8.259049
, , 8.198011, 8.259319
, , 8.200924, 8.258019
, , 8.201049, 8.254022
, , 8.200649, 8.256355
, , 8.201384, 8.258444
, , 8.201813, 8.257395
, , 8.200784, 8.25641
, , 8.202623, 8.256485
, , 8.202318, 8.256106
, , 8.201189, 8.257994
, , 8.199225, 8.260078
, , 8.19896, 8.25764
, , 8.200819, 8.257745
, , 8.202423, 8.258999
, , 8.201908, 8.256815
, , 8.200324, 8.257225
, , 8.201973, 8.257485
, , 8.200414, 8.256735
, , 8.201953, 8.254716
, , 8.201773, 8.257665
, , 8.201089, 8.258224
, , 8.202803, 8.258179
, , 8.201159, 8.256795
, , 8.202338, 8.256061
, , 8.201024, 8.256286
, , 8.200674, 8.25719
, , 8.201264, 8.258954
, , 8.203832, 8.259374
, , 8.199875, 8.255336
, , 8.200534, 8.254077
, , 8.201339, 8.257035
, , 8.201579, 8.257095
, , 8.201773, 8.259693
, , 8.202208, 8.255961
, , 8.200369, 8.258409
, , 8.201748, 8.25663
, , 8.201783, 8.256206
, , 8.200064, 8.258924
, , 8.197856, 8.25671
, , 8.200514, 8.255011
, , 8.198645, 8.2571
, , 8.203582, 8.257335
, , 8.201489, 8.257885
, , 8.19958, 8.258724
, , 8.203298, 8.259893
, , 8.199815, 8.258039
, , 8.200599, 8.25699
, , 8.200259, 8.260878
, , 8.200464, 8.259653
, , 8.201728, 8.260738
, , 8.204337, 8.264111
, , 8.200359, 8.263036
, , 8.200854, 8.264595
, , 8.201514, 8.263446
, , 8.19983, 8.263486
, , 8.19841, 8.261832
, , 8.200794, 8.262647
, , 8.19908, 8.262292
, , 8.200914, 8.262956
, , 8.202998, 8.263201
, , 8.201763, 8.260898
, , 8.200669, 8.260953
, , 8.199685, 8.261462
, , 8.201534, 8.262457
, , 8.200754, 8.262317
, , 8.200894, 8.262807
, , 8.200339, 8.263681
, , 8.202533, 8.261133
, , 8.201174, 8.264116
, , 8.203188, 8.263646
, , 8.200179, 8.262782
, , 8.202758, 8.263621
, , 8.200124, 8.263381
, , 8.201124, 8.264965
, , 8.19908, 8.262157
, , 8.199805, 8.260423
, , 8.201429, 8.263291
, , 8.200739, 8.263826
, , 8.202833, 8.261158
, , 8.202368, 8.263776
, , 8.201194, 8.26493
, , 8.200984, 8.263736
, , 8.201619, 8.260693
, , 8.200839, 8.264011
, , 8.199645, 8.262792
, , 8.202258, 8.263086
, , 8.200604, 8.262931
, , 8.19977, 8.263106
, , 8.202143, 8.261168
, , 8.201309, 8.263696
, , 8.201688, 8.263191
, , 8.203003, 8.263296
, , 8.203802, 8.263086
, , 8.200919, 8.263026
, , 8.200359, 8.263371
, , 8.200844, 8.263016
, , 8.200839, 8.262966
, , 8.201134, 8.263151
, , 8.200424, 8.263611
, , 8.200894, 8.261852
, , 8.199765, 8.262042
, , 8.200959, 8.26491
, , 8.204112, 8.261587
, , 8.206695, 8.263311
, , 8.210083, 8.263221
, , 8.20716, 8.262402
, , 8.202688, 8.263236
, , 8.20775, 8.262222
, , 8.205311, 8.262782
, , 8.203258, 8.261128
, , 8.206546, 8.264451
, , 8.207215, 8.261872
, , 8.204002, 8.262542
, , 8.206206, 8.261262
, , 8.204252, 8.262512
, , 8.204697, 8.261258
, , 8.207225, 8.261797
, , 8.205891, 8.264481
, , 8.205381, 8.261312
, , 8.205211, 8.261372
, , 8.205866, 8.264531
, , 8.206031, 8.264341
, , 8.206511, 8.261657
, , 8.203747, 8.262802
, , 8.206046, 8.260603
, , 8.204732, 8.262872
, , 8.20728, 8.263086
, , 8.20714, 8.262792
, , 8.208579, 8.261382
, , 8.205186, 8.261382
, , 8.20686, 8.262507
, , 8.208844, 8.262717
, , 8.204047, 8.263416
, , 8.206755, 8.263311
, , 8.204847, 8.262602
, , 8.207775, 8.261312
, , 8.202863, 8.261852
, , 8.206041, 8.263166
, , 8.205626, 8.264585
, , 8.20744, 8.264031
, , 8.205231, 8.261033
, , 8.204672, 8.262167
, , 8.207095, 8.265675
, , 8.2067, 8.262582
, , 8.203228, 8.262012
, , 8.206146, 8.261093
, , 8.207075, 8.263546
, , 8.2073, 8.261552
, , 8.206935, 8.263931
, , 8.206356, 8.262162
, , 8.205691, 8.262022
, , 8.205121, 8.264426
, , 8.204772, 8.263531
, , 8.206011, 8.263606
, , 8.204167, 8.262247
, , 8.203842, 8.262177
, , 8.20756, 8.263376
, , 8.206096, 8.261637
, , 8.205351, 8.263271
, , 8.206725, 8.264116
, , 8.207215, 8.262822
, , 8.205206, 8.261477
, , 8.206251, 8.261997
, , 8.20666, 8.263111
, , 8.204912, 8.263341
, , 8.206151, 8.261148
, , 8.206241, 8.260363
, , 8.206221, 8.261652
, , 8.204302, 8.262097
, , 8.20742, 8.261083
, , 8.205296, 8.263246
, , 8.205886, 8.261522
, , 8.207595, 8.263896
, , 8.206521, 8.263801
, , 8.206421, 8.263731
, , 8.205751, 8.263481
, , 8.206855, 8.262792
, , 8.204582, 8.262862
, , 8.206036, 8.263021
, , 8.20691, 8.263816
, , 8.206241, 8.260918
, , 8.204657, 8.262152
, , 8.205116, 8.261752
, , 8.206376, 8.260108
, , 8.207315, 8.262672
, , 8.20689, 8.264191
, , 8.206356, 8.263736
, , 8.205276, 8.263321
, , 8.204927, 8.264146
, , 8.205821, 8.261302
, , 8.205501, 8.261577
, , 8.207495, 8.261967
, , 8.205216, 8.261462
, , 8.203253, 8.262467
, , 8.210078, 8.261587
, , 8.20677, 8.260018
, , 8.2069, 8.260568
, , 8.205931, 8.262562
, , 8.205161, 8.265275
, , 8.20672, 8.26533
, , 8.206855, 8.268703
, , 8.205411, 8.264705
, , 8.204057, 8.26606
, , 8.20775, 8.269183
, , 8.206326, 8.268768
, , 8.204947, 8.26572
, , 8.20718, 8.268978
, , 8.205066, 8.267978
, , 8.207155, 8.269063
, , 8.205311, 8.26583
, , 8.207635, 8.268713
, , 8.208694, 8.268978
, , 8.205646, 8.267814
, , 8.206221, 8.267329
, , 8.205486, 8.267564
, , 8.204182, 8.270842
, , 8.206521, 8.268453
, , 8.205261, 8.267804
, , 8.206915, 8.270312
, , 8.206121, 8.267409
, , 8.206456, 8.267774
, , 8.203447, 8.269602
, , 8.205191, 8.267294
, , 8.206376, 8.268463
, , 8.206171, 8.266994
, , 8.207825, 8.269343
, , 8.20793, 8.267769
, , 8.207275, 8.266829
, , 8.206616, 8.265385
, , 8.207625, 8.268203
, , 8.20671, 8.267953
, , 8.205926, 8.267154
, , 8.207685, 8.266494
, , 8.206196, 8.269677
, , 8.205556, 8.265525
, , 8.208115, 8.267644
, , 8.205461, 8.269468
, , 8.206461, 8.267484
, , 8.205896, 8.266774
, , 8.208125, 8.267039
, , 8.206216, 8.266389
, , 8.208095, 8.270147
, , 8.20712, 8.268363
, , 8.207255, 8.267928
, , 8.205171, 8.267219
, , 8.205881, 8.267874
, , 8.207475, 8.269882
, , 8.205526, 8.267069
, , 8.205021, 8.268908
, , 8.206985, 8.267639
, , 8.203902, 8.266519
, , 8.206596, 8.267649
, , 8.2074, 8.268773
, , 8.204562, 8.2661
, , 8.205501, 8.266404
, , 8.206011, 8.268323
, , 8.205681, 8.268868
, , 8.20677, 8.268113
, , 8.204622, 8.265675
, , 8.205411, 8.268563
, , 8.20688, 8.267274
, , 8.205371, 8.268418
, , 8.206835, 8.268393
, , 8.204117, 8.267014
, , 8.207735, 8.268928
, , 8.204172, 8.269018
, , 8.209059, 8.266899
, , 8.206521, 8.270392
, , 8.206905, 8.270672
, , 8.205756, 8.267629
, , 8.205976, 8.268308
, , 8.20746, 8.269038
, , 8.208579, 8.268128
, , 8.206855, 8.268428
, , 8.204417, 8.267839
, , 8.210663, 8.268558
, , 8.213157, 8.268843
, , 8.207805, 8.267694
, , 8.210988, 8.269308
, , 8.211543, 8.268363
, , 8.213102, 8.267649
, , 8.210763, 8.268813
, , 8.209884, 8.268438
, , 8.210598, 8.266849
, , 8.208519, 8.268018
, , 8.211288, 8.265915
, , 8.214571, 8.267129
, , 8.210898, 8.268558
, , 8.213561, 8.267804
, , 8.209689, 8.266369
, , 8.211787, 8.268613
, , 8.209983, 8.271791
, , 8.211837, 8.267029
, , 8.210468, 8.267499
, , 8.210813, 8.26511
, , 8.212947, 8.269308
, , 8.213446, 8.268408
, , 8.212967, 8.269473
, , 8.212667, 8.266609
, , 8.210238, 8.268433
, , 8.212657, 8.268308
, , 8.211088, 8.266984
, , 8.211837, 8.268568
, , 8.212017, 8.268773
, , 8.209694, 8.269013
, , 8.210263, 8.270867
, , 8.212397, 8.268633
, , 8.211727, 8.269273
, , 8.210653, 8.269937
, , 8.208684, 8.268268
, , 8.212217, 8.267784
, , 8.210948, 8.267584
, , 8.210928, 8.268588
, , 8.211293, 8.266205
, , 8.211218, 8.269223
, , 8.210868, 8.268918
, , 8.212132, 8.266444
, , 8.211038, 8.269088
, , 8.210863, 8.267993
, , 8.210328, 8.267799
, , 8.211752, 8.268868
, , 8.211642, 8.270522
, , 8.212377, 8.266574
, , 8.211173, 8.268498
, , 8.212822, 8.267983
, , 8.208524, 8.268713
, , 8.213461, 8.265045
, , 8.210098, 8.267714
, , 8.212797, 8.26554
, , 8.210573, 8.267729
, , 8.212197, 8.266839
, , 8.211902, 8.268858
, , 8.209998, 8.267874
, , 8.213027, 8.267734
, , 8.212877, 8.266369
, , 8.211672, 8.271256
, , 8.213921, 8.267883
, , 8.208449, 8.268528
, , 8.214216, 8.266964
, , 8.211792, 8.267913
, , 8.210223, 8.268243
, , 8.212237, 8.268543
, , 8.211268, 8.268698
, , 8.211782, 8.267709
, , 8.209973, 8.268403
, , 8.213391, 8.267349
, , 8.212367, 8.269647
, , 8.212957, 8.267104
, , 8.210668, 8.268133
, , 8.212227, 8.269612
, , 8.210868, 8.267639
, , 8.210968, 8.269652
, , 8.210558, 8.267399
, , 8.211298, 8.268378
, , 8.214131, 8.269178
, , 8.212012, 8.268203
, , 8.211533, 8.271956
, , 8.212432, 8.270022
, , 8.212322, 8.270342
, , 8.210418, 8.270807
, , 8.212517, 8.27307
, , 8.212047, 8.272306
, , 8.212357, 8.274524
, , 8.209819, 8.2744
, , 8.212222, 8.272491
, , 8.211817, 8.272945
, , 8.212422, 8.274035
, , 8.211218, 8.274105
, , 8.210283, 8.271961
, , 8.211303, 8.27323
, , 8.212312, 8.275994
, , 8.212572, 8.273775
, , 8.210498, 8.275419
, , 8.211163, 8.272261
, , 8.210063, 8.27388
, , 8.212507, 8.27315
, , 8.212107, 8.271686
, , 8.208594, 8.274075
, , 8.211378, 8.271981
, , 8.210873, 8.272251
, , 8.211717, 8.275014
, , 8.211747, 8.272811
, , 8.213072, 8.272751
, , 8.210498, 8.271536
, , 8.210758, 8.270317
, , 8.211722, 8.27348
, , 8.213521, 8.271861
, , 8.214071, 8.272511
, , 8.209779, 8.272766
, , 8.210753, 8.27354
, , 8.211847, 8.272741
, , 8.209584, 8.27408
, , 8.210303, 8.274065
, , 8.209919, 8.272151
, , 8.210318, 8.272171
, , 8.211772, 8.274215
, , 8.211912, 8.271431
, , 8.208599, 8.27354
, , 8.212697, 8.273645
, , 8.209709, 8.275654
, , 8.210793, 8.271676
, , 8.212972, 8.27347
, , 8.210108, 8.272841
, , 8.213436, 8.273955
, , 8.210563, 8.272426
, , 8.211817, 8.270057
, , 8.214536, 8.271976
, , 8.211747, 8.273655
, , 8.20806, 8.270807
, , 8.210728, 8.27309
, , 8.210253, 8.273365
, , 8.210013, 8.272356
, , 8.212712, 8.273785
, , 8.211168, 8.273935
, , 8.210183, 8.274285
, , 8.210448, 8.272296
, , 8.209963, 8.272096
, , 8.211383, 8.275039
, , 8.212757, 8.273785
, , 8.21591, 8.273905
, , 8.212882, 8.270697
, , 8.216679, 8.27347
, , 8.21543, 8.269622
, , 8.216305, 8.273915
, , 8.213756, 8.274574
, , 8.21524, 8.271556
, , 8.21628, 8.273595
, , 8.215525, 8.273045
, , 8.215905, 8.272506
, , 8.213301, 8.272706
, , 8.212802, 8.274679
, , 8.217834, 8.273055
, , 8.21556, 8.271761
, , 8.21584, 8.272086
, , 8.21597, 8.272016
, , 8.217499, 8.274504
, , 8.21529, 8.27425
, , 8.212702, 8.272371
, , 8.210958, 8.271781
, , 8.215175, 8.274559
, , 8.211143, 8.271346
, , 8.214601, 8.27294
, , 8.214151, 8.27341
, , 8.214756, 8.27351
, , 8.21614, 8.272466
, , 8.214481, 8.27363
, , 8.2155, 8.272296
, , 8.216689, 8.27339
, , 8.213661, 8.27372
, , 8.213921, 8.272641
, , 8.215245, 8.272491
, , 8.211627, 8.274509
, , 8.217124, 8.271821
, , 8.215935, 8.272301
, , 8.2152, 8.273325
, , 8.214661, 8.27364
, , 8.217724, 8.275059
, , 8.216939, 8.271606
, , 8.215985, 8.273655
, , 8.215765, 8.271481
, , 8.21502, 8.273195
, , 8.217889, 8.27314
, , 8.214671, 8.272201
, , 8.213481, 8.273995
, , 8.21509, 8.27387
, , 8.214426, 8.273395
, , 8.216669, 8.272756
, , 8.216195, 8.271326
, , 8.21585, 8.272296
, , 8.219273, 8.272466
, , 8.215815, 8.275454
, , 8.217104, 8.27318
, , 8.2164, 8.273215
, , 8.217334, 8.274644
, , 8.213521, 8.270637
, , 8.21654, 8.273175
, , 8.21594, 8.273705
, , 8.214726, 8.273955
, , 8.216624, 8.273065
, , 8.213566, 8.272965
, , 8.216634, 8.271346
, , 8.214521, 8.27405
, , 8.21556, 8.271601
, , 8.214806, 8.272436
, , 8.216734, 8.273665
, , 8.217214, 8.273545
, , 8.217469, 8.272771
, , 8.21528, 8.272621
, , 8.217679, 8.27399
, , 8.214561, 8.27379
, , 8.216924, 8.273045
, , 8.21595, 8.271596
, , 8.214761, 8.271221
, , 8.214471, 8.275409
, , 8.216355, 8.271936
, , 8.216295, 8.273325
, , 8.214781, 8.27355
, , 8.21539, 8.272156
, , 8.214106, 8.273945
, , 8.214371, 8.271471
, , 8.214036, 8.275144
, , 8.217044, 8.27285
, , 8.216435, 8.273575
, , 8.21586, 8.271731
, , 8.21592, 8.274744
, , 8.21538, 8.27327
, , 8.217944, 8.274155
, , 8.217029, 8.271246
, , 8.215245, 8.27296
, , 8.216744, 8.271736
, , 8.215025, 8.27314
, , 8.217249, 8.273275
, , 8.214016, 8.272251
, , 8.213346, 8.273465
, , 8.216824, 8.274759
, , 8.214581, 8.272391
, , 8.21549, 8.272236
, , 8.21534, 8.274979
, , 8.217219, 8.273595
, , 8.21593, 8.27344
, , 8.217149, 8.274235
, , 8.215585, 8.271931
, , 8.21574, 8.272641
, , 8.215445, 8.271966
, , 8.21543, 8.27316
, , 8.218238, 8.271556
, , 8.21519, 8.272151
, , 8.216385, 8.272171
, , 8.214965, 8.27311
, , 8.214441, 8.27325
, , 8.21641, 8.27412
, , 8.21605, 8.2735
, , 8.215375, 8.273715
, , 8.21554, 8.272296
, , 8.21625, 8.27347
, , 8.214426, 8.274604
, , 8.217669, 8.273225
, , 8.215045, 8.272486
, , 8.214651, 8.27398
, , 8.216445, 8.272121
, , 8.214351, 8.271062
, , 8.21584, 8.274779
, , 8.215055, 8.270542
, , 8.214121, 8.27422
, , 8.217314, 8.272126
, , 8.217604, 8.275589
, , 8.216195, 8.273055
, , 8.21654, 8.272491
, , 8.213631, 8.27336
, , 8.21626, 8.274395
, , 8.21497, 8.27348
, , 8.216075, 8.272346
, , 8.21579, 8.274694
, , 8.216919, 8.27367
, , 8.217329, 8.273145
, , 8.214541, 8.274829
, , 8.213571, 8.276019
, , 8.215015, 8.275899
, , 8.21547, 8.277877
, , 8.214881, 8.278147
, , 8.213831, 8.277708
, , 8.212947, 8.278977
, , 8.21623, 8.278747
, , 8.21624, 8.279212
, , 8.216784, 8.278957
, , 8.216485, 8.278552
, , 8.215975, 8.277668
, , 8.218049, 8.278062
, , 8.214536, 8.278377
, , 8.21641, 8.278312
, , 8.214426, 8.277413
, , 8.216045, 8.280766
, , 8.21619, 8.278847
, , 8.213586, 8.278107
, , 8.215895, 8.279906
, , 8.214706, 8.279192
, , 8.21616, 8.275494
, , 8.214596, 8.281535
, , 8.217184, 8.278437
, , 8.214826, 8.279886
, , 8.213721, 8.276828
, , 8.21547, 8.276523
, , 8.217089, 8.279526
, , 8.214701, 8.279626
, , 8.215915, 8.276963
, , 8.21602, 8.281056
, , 8.21543, 8.278022
, , 8.213841, 8.278312
, , 8.21537, 8.276758
, , 8.214276, 8.276638
, , 8.21499, 8.275489
, , 8.21627, 8.276568
, , 8.214741, 8.277773
, , 8.214226, 8.277533
, , 8.214011, 8.277233
, , 8.214666, 8.278187
, , 8.215955, 8.278072
, , 8.215565, 8.279102
, , 8.216095, 8.277668
, , 8.215825, 8.278702
, , 8.219308, 8.279611
, , 8.214411, 8.281195
, , 8.216225, 8.276548
, , 8.21604, 8.280066
, , 8.214716, 8.278072
, , 8.213836, 8.277982
, , 8.21496, 8.280446
, , 8.213626, 8.276793
, , 8.21497, 8.278002
, , 8.21646, 8.277183
, , 8.214681, 8.277528
, , 8.214841, 8.279931
, , 8.216834, 8.280231
, , 8.21524, 8.276768
, , 8.217414, 8.278772
, , 8.216849, 8.278462
, , 8.21529, 8.280256
, , 8.215555, 8.277653
, , 8.215625, 8.280126
, , 8.21579, 8.280006
, , 8.214881, 8.280571
, , 8.218199, 8.280801
, , 8.222151, 8.277533
, , 8.219733, 8.281001
, , 8.221591, 8.278162
, , 8.219853, 8.279766
, , 8.218978, 8.277583
, , 8.221282, 8.277098
, , 8.220782, 8.279521
, , 8.220427, 8.280306
, , 8.221022, 8.281195
, , 8.221896, 8.277558
, , 8.222266, 8.276153
, , 8.219163, 8.278682
, , 8.219698, 8.279082
, , 8.220332, 8.279177
, , 8.221307, 8.279357
, , 8.219683, 8.277817
, , 8.220857, 8.277877
, , 8.220462, 8.278547
, , 8.219618, 8.279686
, , 8.221631, 8.278102
, , 8.218558, 8.277428
, , 8.218808, 8.279452
, , 8.221606, 8.279102
, , 8.220857, 8.278472
, , 8.218443, 8.278757
, , 8.221856, 8.278322
, , 8.221571, 8.277548
, , 8.219603, 8.276463
, , 8.220947, 8.277378
, , 8.219643, 8.279282
, , 8.219743, 8.279307
, , 8.219098, 8.278532
, , 8.219972, 8.279576
, , 8.219328, 8.278197
, , 8.219348, 8.278802
, , 8.22337, 8.278037
, , 8.221232, 8.277038
, , 8.221726, 8.278427
, , 8.220867, 8.279681
, , 8.219833, 8.279711
, , 8.222346, 8.278167
, , 8.220342, 8.279432
, , 8.219133, 8.279736
, , 8.220772, 8.279067
, , 8.216884, 8.277798
, , 8.218883, 8.275979
, , 8.220042, 8.278257
, , 8.221157, 8.277733
, , 8.220112, 8.277872
, , 8.220647, 8.278022
, , 8.223076, 8.278772
, , 8.220182, 8.277857
, , 8.221986, 8.279866
, , 8.220712, 8.277773
, , 8.219713, 8.278237
, , 8.220892, 8.278632
, , 8.218498, 8.279102
, , 8.221991, 8.279107
, , 8.221117, 8.277043
, , 8.222906, 8.279357
, , 8.221127, 8.278572
, , 8.221472, 8.277373
, , 8.218788, 8.279077
, , 8.221337, 8.277393
, , 8.221357, 8.277123
, , 8.221007, 8.276109
, , 8.218184, 8.279851
, , 8.220557, 8.279097
, , 8.221357, 8.277573
, , 8.221147, 8.278367
, , 8.222366, 8.279661
, , 8.221791, 8.278092
, , 8.218258, 8.279207
, , 8.222126, 8.275634
, , 8.220207, 8.281435
, , 8.221796, 8.278822
, , 8.220987, 8.279936
, , 8.221866, 8.280281
, , 8.220052, 8.279122
, , 8.219088, 8.277972
, , 8.220847, 8.276348
, , 8.218139, 8.279307
, , 8.219043, 8.278327
, , 8.222346, 8.278672
, , 8.219818, 8.277708
, , 8.219163, 8.279646
, , 8.219518, 8.277658
, , 8.220892, 8.278367
, , 8.220802, 8.277907
, , 8.220182, 8.278297
, , 8.219703, 8.278972
, , 8.218938, 8.279971
, , 8.220862, 8.280401
, , 8.219987, 8.278592
, , 8.220912, 8.278947
, , 8.219463, 8.276833
, , 8.221517, 8.279047
, , 8.220822, 8.279102
, , 8.221836, 8.278807
, , 8.221067, 8.277528
, , 8.221492, 8.277563
, , 8.218238, 8.278792
, , 8.221207, 8.276953
, , 8.220927, 8.280731
, , 8.223945, 8.281165
, , 8.220767, 8.282655
, , 8.218968, 8.286212
, , 8.220967, 8.285643
, , 8.220527, 8.284204
, , 8.222396, 8.282939
, , 8.22347, 8.283419
, , 8.221417, 8.284703
, , 8.218768, 8.284508
, , 8.220132, 8.284054
, , 8.220962, 8.284299
, , 8.220072, 8.28224
, , 8.219902, 8.284034
, , 8.221167, 8.284334
, , 8.220287, 8.284374
, , 8.222276, 8.28263
, , 8.219063, 8.282475
, , 8.218693, 8.283034
, , 8.221067, 8.283159
, , 8.221996, 8.284683
, , 8.220227, 8.283724
, , 8.220617, 8.283284
, , 8.221302, 8.282829
, , 8.219018, 8.283539
, , 8.221946, 8.286632
, , 8.219873, 8.283979
, , 8.219073, 8.282655
, , 8.220307, 8.282215
, , 8.221916, 8.284883
, , 8.217949, 8.284823
, , 8.222971, 8.284738
, , 8.222131, 8.282914
, , 8.219897, 8.284389
, , 8.220842, 8.284558
, , 8.220762, 8.284673
, , 8.219713, 8.286157
, , 8.220032, 8.283989
, , 8.221492, 8.283159
, , 8.222191, 8.282165
, , 8.220917, 8.285833
, , 8.223525, 8.284024
, , 8.22438, 8.284728
, , 8.222341, 8.282824
, , 8.226603, 8.284798
, , 8.22407, 8.284503
, , 8.226653, 8.283714
, , 8.22484, 8.28179
, , 8.227223, 8.283404
, , 8.226993, 8.285593
, , 8.224285, 8.282755
, , 8.226898, 8.285463
, , 8.225039, 8.285538
, , 8.228093, 8.283964
, , 8.227853, 8.286122
, , 8.226798, 8.283779
, , 8.225529, 8.283714
, , 8.227043, 8.284034
, , 8.225589, 8.285193
, , 8.225889, 8.285898
, , 8.225144, 8.283839
, , 8.228817, 8.284943
, , 8.225494, 8.284259
, , 8.227428, 8.284433
, , 8.225314, 8.283109
, , 8.227813, 8.285373
, , 8.228167, 8.284633
, , 8.224595, 8.285103
, , 8.22433, 8.280006
, , 8.227413, 8.283459
, , 8.22445, 8.283794
, , 8.226928, 8.285373
, , 8.227398, 8.284438
, , 8.227478, 8.285568
, , 8.226404, 8.281135
, , 8.22443, 8.284394
, , 8.225124, 8.284873
, , 8.22472, 8.284344
, , 8.225009, 8.283089
, , 8.225219, 8.282035
, , 8.226264, 8.284224
, , 8.22339, 8.284304
, , 8.228033, 8.284473
, , 8.225584, 8.283574
, , 8.224705, 8.284099
, , 8.226284, 8.283574
, , 8.22397, 8.283429
, , 8.227318, 8.283189
, , 8.22432, 8.283034
, , 8.226553, 8.284663
, , 8.224919, 8.283299
, , 8.22445, 8.283679
, , 8.227453, 8.282655
, , 8.226004, 8.286367
, , 8.22425, 8.284918
, , 8.225694, 8.284938
, , 8.228932, 8.284858
, , 8.224969, 8.286063
, , 8.225739, 8.283604
, , 8.224555, 8.284344
, , 8.227653, 8.28205
, , 8.225814, 8.283074
, , 8.225519, 8.282844
, , 8.227218, 8.28122
, , 8.228502, 8.284788
, , 8.223765, 8.284563
, , 8.226369, 8.285838
, , 8.226389, 8.283829
, , 8.226154, 8.283104
, , 8.227108, 8.285833
, , 8.226414, 8.281865
, , 8.225819, 8.283389
, , 8.227658, 8.285228
, , 8.226623, 8.284284
, , 8.225704, 8.283209
, , 8.228437, 8.285728
, , 8.227828, 8.283004
, , 8.225449, 8.284913
, , 8.227283, 8.283854
, , 8.227623, 8.285793
, , 8.226369, 8.28233
, , 8.226409, 8.283239
, , 8.225289, 8.281365
, , 8.226748, 8.284743
, , 8.224665, 8.286127
, , 8.227178, 8.284079
, , 8.2243, 8.285998
, , 8.224, 8.288131
, , 8.225059, 8.287941
, , 8.225774, 8.287702
, , 8.226833, 8.28958
, , 8.225629, 8.289915
, , 8.227653, 8.289765
, , 8.226783, 8.287741
, , 8.225674, 8.286937
, , 8.227083, 8.290785
, , 8.225354, 8.287447
, , 8.224954, 8.286887
, , 8.226254, 8.29001
, , 8.226783, 8.287921
, , 8.226014, 8.289271
, , 8.226259, 8.28971
, , 8.227443, 8.287871
, , 8.227573, 8.288441
, , 8.227323, 8.292629
, , 8.226434, 8.28956
, , 8.226494, 8.287761
, , 8.227903, 8.29014
, , 8.226029, 8.287107
, , 8.227058, 8.287692
, , 8.22479, 8.289226
, , 8.225564, 8.289161
, , 8.226404, 8.290785
, , 8.228202, 8.2902
, , 8.226643, 8.290475
, , 8.227943, 8.286997
, , 8.225499, 8.289865
, , 8.225119, 8.28942
, , 8.225699, 8.288936
, , 8.228762, 8.289256
, , 8.226998, 8.287991
, , 8.22481, 8.289191
, , 8.226239, 8.287627
, , 8.226658, 8.290315
, , 8.226239, 8.287322
, , 8.225114, 8.288916
, , 8.226563, 8.287741
, , 8.225344, 8.287392
, , 8.227473, 8.2898
, , 8.226543, 8.287702
, , 8.227198, 8.28994
, , 8.226289, 8.288016
, , 8.227408, 8.287881
, , 8.227188, 8.29004
, , 8.227883, 8.28958
, , 8.228153, 8.289425
, , 8.226598, 8.2908
, , 8.227563, 8.289111
, , 8.227063, 8.28996
, , 8.224715, 8.29041
, , 8.22379, 8.289126
, , 8.225519, 8.288476
, , 8.2248, 8.288661
, , 8.224894, 8.290445
, , 8.225724, 8.287477
, , 8.224225, 8.28982
, , 8.227048, 8.289995
, , 8.225679, 8.288856
, , 8.226434, 8.289106
, , 8.230766, 8.288241
, , 8.230156, 8.29055
, , 8.23182, 8.289331
, , 8.227908, 8.289945
, , 8.23178, 8.290165
, , 8.230931, 8.290525
, , 8.232305, 8.289465
, , 8.230861, 8.288986
, , 8.23153, 8.289336
, , 8.233889, 8.285878
, , 8.230681, 8.287432
, , 8.231685, 8.288996
, , 8.233194, 8.29021
, , 8.229632, 8.286952
, , 8.230731, 8.28953
, , 8.231665, 8.291064
, , 8.23304, 8.290345
, , 8.231655, 8.289555
, , 8.229282, 8.288526
